transaction_id,date,city,branch,shop_name,product_id,product_category,unit_price,qty,total_revenue,profit_margin
CUS5394,29/07/2022,Seattle,Pike Place,Perk Caf‚,COF001,Snacks,4.75,2,9.5,3.325
CUS5395,19/08/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Snacks,3,1,3,1.05
CUS5396,14/12/2023,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,2.5,2,5,1.75
CUS5397,20/02/2021,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Sandwiches ,3.1,1,3.1,1.085
CUS5398,07/01/2021,Seattle,Capitol Hill,Brew Cafe,SKT001,Tea Beverages,3.1,1,3.1,1.085
CUS5399,14/07/2023,Seattle,Pike Place,Perk Caf‚,COF001,Desserts,3,1,3,1.05
CUS5400,07/09/2023,Seattle,Pike Place,Perk Caf‚,COF001,Cold Drinks,3,2,6,2.1
CUS5401,23/12/2022,New York,Central Park,TSQ Brew,SKT001,Specialty Drinks,2.5,2,5,1.75
CUS5402,22/07/2022,New York,Brooklyn,Beanery,CLD001,Desserts,2.5,2,5,1.75
CUS5403,29/10/2021,New York,Central Park,TSQ Brew,SND001,Specialty Drinks,3.75,1,3.75,1.3125
CUS5404,22/09/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Specialty Drinks,2.45,1,2.45,0.8575
CUS5405,27/02/2023,Seattle,Pike Place,Perk Caf‚,DES001,Specialty Drinks,4.5,2,9,3.15
CUS5406,02/06/2021,Los Angeles,Venice Beach,Coffee House,SPC001,Cold Drinks,3,1,3,1.05
CUS5407,11/06/2021,Los Angeles,Venice Beach,Beach Cafe,CLD001,Snacks,2.45,1,2.45,0.8575
CUS5408,02/12/2022,Seattle,Capitol Hill,Brew Cafe,DES001,Tea Beverages,3.5,1,3.5,1.225
CUS5409,09/03/2021,Los Angeles,Capitol Hill,Espresso,SPC001,Snacks,2.5,2,5,1.75
CUS5410,01/02/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Desserts,4.75,2,9.5,3.325
CUS5411,24/09/2022,New York,Brooklyn,Beanery,COF001,Sandwiches ,3.1,1,3.1,1.085
CUS5412,06/01/2022,Los Angeles,Venice Beach,Coffee House,COF001,Snacks,4.5,1,4.5,1.575
CUS5413,13/12/2023,Seattle,Pike Place,Perk Caf‚,SND001,Specialty Drinks,4.75,2,9.5,3.325
CUS5414,08/10/2023,Austin,Central Park,Suburban Sip Spot,SPC001,Specialty Drinks,3,1,3,1.05
CUS5415,24/05/2021,Los Angeles,Capitol Hill,Espresso,SKT001,Desserts,2,1,2,0.7
CUS5416,22/09/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Cold Drinks,2.5,1,2.5,0.875
CUS5417,16/02/2023,New York,Brooklyn,Beanery,SND001,Snacks,3,1,3,1.05
CUS5418,19/03/2022,Chicago,Madison Street,Park Roaste,COF001,Coffee Beverages,3.5,1,3.5,1.225
CUS5419,01/01/2023,Seattle,Capitol Hill,Brew Cafe,CLD001,Tea Beverages,3,1,3,1.05
CUS5420,20/12/2021,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Cold Drinks,2.55,2,5.1,1.785
CUS5421,22/12/2023,New York,Central Park,TSQ Brew,TEA001,Specialty Drinks,3,2,6,2.1
CUS5422,03/01/2022,New York,Brooklyn,Beanery,SPC001,Cold Drinks,3.75,1,3.75,1.3125
CUS5423,03/04/2021,Los Angeles,Venice Beach,Beach Cafe,COF001,Coffee Beverages,2.5,1,2.5,0.875
CUS5424,06/04/2023,Austin,Zilker Park,Lakeside Brew ,TEA001,Coffee Beverages,3.5,1,3.5,1.225
CUS5425,08/06/2023,New York,Central Park,C P Coffee ,TEA001,Coffee Beverages,3.75,1,3.75,1.3125
CUS5426,26/04/2022,Seattle,Capitol Hill,Brew Cafe,COF001,Desserts,2.5,1,2.5,0.875
CUS5427,01/07/2023,Los Angeles,Venice Beach,Coffee House,SND001,Cold Drinks,2.5,2,5,1.75
CUS5428,27/11/2023,Los Angeles,Venice Beach,Coffee House,SND001,Desserts,4.5,1,4.5,1.575
CUS5429,11/04/2022,Chicago,Madison Street,Park Roaste,SND001,Sandwiches ,4.75,1,4.75,1.6625
CUS5430,31/12/2023,Seattle,Pike Place,Perk Caf‚,TEA001,Tea Beverages,3.75,1,3.75,1.3125
CUS5431,06/12/2022,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Snacks,2.5,2,5,1.75
CUS5432,30/07/2023,Chicago,Madison Street,Park Brew,CLD001,Coffee Beverages,3,1,3,1.05
CUS5433,27/04/2022,Los Angeles,Venice Beach,Beach Cafe,TEA001,Tea Beverages,3.75,1,3.75,1.3125
CUS5434,21/10/2022,New York,Brooklyn,Beanery,SKT001,Specialty Drinks,3,1,3,1.05
CUS5435,12/04/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Sandwiches ,2.2,1,2.2,0.77
CUS5436,02/12/2022,Los Angeles,Capitol Hill,Espresso,SPC001,Coffee Beverages,3,1,3,1.05
CUS5437,20/11/2022,Seattle,Capitol Hill,Brew Cafe,SND001,Specialty Drinks,3.5,2,7,2.45
CUS5438,04/07/2023,Los Angeles,Venice Beach,Coffee House,CLD001,Tea Beverages,2.5,2,5,1.75
CUS5439,27/11/2021,Seattle,Pike Place,Perk Caf‚,TEA001,Snacks,2,1,2,0.7
CUS5440,13/02/2022,New York,Brooklyn,Sip & Savor,CLD001,Specialty Drinks,2.5,1,2.5,0.875
CUS5441,15/07/2023,Seattle,Pike Place,Perk Caf‚,TEA001,Specialty Drinks,2.5,2,5,1.75
CUS5442,03/12/2023,Los Angeles,Venice Beach,Coffee House,SPC001,Coffee Beverages,4.25,2,8.5,2.975
CUS5443,07/02/2021,Chicago,Madison Street,Park Roaste,CLD001,Desserts,3,1,3,1.05
CUS5444,18/11/2023,Chicago,Madison Street,Park Roaste,SPC001,Snacks,3,1,3,1.05
CUS5445,03/02/2023,Austin,Zilker Park,Lakeside Brew ,TEA001,Specialty Drinks,4,1,4,1.4
CUS5446,27/10/2021,Austin,Zilker Park,Lakeside Brew ,DES001,Snacks,2.5,2,5,1.75
CUS5447,07/02/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Cold Drinks,4.38,1,4.38,1.533
CUS5448,20/12/2022,Seattle,Pike Place,Perk Caf‚,TEA001,Tea Beverages,4,2,8,2.8
CUS5449,16/08/2021,Austin,Central Park,Suburban Sip Spot,TEA001,Sandwiches ,3,1,3,1.05
CUS5450,05/12/2023,Austin,Central Park,Delight Caf‚,SPC001,Sandwiches ,4.25,2,8.5,2.975
CUS5451,07/08/2021,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Tea Beverages,3,1,3,1.05
CUS5452,04/07/2023,Seattle,Pike Place,Perk Caf‚,DES001,Tea Beverages,3.25,1,3.25,1.1375
CUS5453,06/08/2023,New York,Brooklyn,Beanery,TEA001,Tea Beverages,2.2,2,4.4,1.54
CUS5454,06/09/2023,Seattle,Pike Place,Perk Caf‚,CLD001,Sandwiches ,8.95,1,8.95,3.1325
CUS5455,14/08/2021,Los Angeles,Venice Beach,Coffee House,COF001,Tea Beverages,3.1,1,3.1,1.085
CUS5456,10/03/2023,Seattle,Pike Place,Perk Caf‚,SND001,Cold Drinks,3.1,2,6.2,2.17
CUS5457,12/01/2023,Los Angeles,Venice Beach,Coffee House,CLD001,Desserts,3.5,1,3.5,1.225
CUS5458,23/07/2023,New York,Brooklyn,Sip & Savor,COF001,Snacks,3.1,1,3.1,1.085
CUS5459,17/01/2022,New York,Central Park,TSQ Brew,TEA001,Tea Beverages,4.5,1,4.5,1.575
CUS5460,23/12/2022,New York,Central Park,C P Coffee ,SND001,Specialty Drinks,3.75,1,3.75,1.3125
CUS5461,06/04/2022,New York,Brooklyn,Beanery,CLD001,Snacks,7.6,1,7.6,2.66
CUS5462,25/03/2023,Los Angeles,Venice Beach,Coffee House,SND001,Specialty Drinks,4.25,1,4.25,1.4875
CUS5463,03/04/2023,Chicago,Madison Street,Park Brew,TEA001,Specialty Drinks,0.8,1,0.8,0.28
CUS5464,20/08/2023,New York,Brooklyn,Sip & Savor,CLD001,Desserts,3,2,6,2.1
CUS5465,08/05/2021,Austin,Central Park,Suburban Sip Spot,COF001,Cold Drinks,2,2,4,1.4
CUS5466,09/06/2021,Chicago,Madison Street,Park Roaste,COF001,Snacks,3.75,2,7.5,2.625
CUS5467,30/12/2023,Los Angeles,Capitol Hill,Espresso,CLD001,Desserts,3.75,1,3.75,1.3125
CUS5468,11/05/2021,Chicago,Madison Street,Park Brew,COF001,Desserts,3.1,2,6.2,2.17
CUS5469,06/01/2021,New York,Brooklyn,Beanery,SND001,Tea Beverages,2.5,2,5,1.75
CUS5470,19/12/2021,New York,Central Park,C P Coffee ,COF001,Coffee Beverages,3.75,1,3.75,1.3125
CUS5471,30/07/2022,Seattle,Capitol Hill,Brew Cafe,TEA001,Sandwiches ,3,2,6,2.1
CUS5472,21/01/2023,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Tea Beverages,3.75,2,7.5,2.625
CUS5473,02/06/2023,Los Angeles,Venice Beach,Beach Cafe,SND001,Coffee Beverages,4.25,2,8.5,2.975
CUS5474,12/01/2021,Austin,Zilker Park,Lakeside Brew ,TEA001,Cold Drinks,8.95,1,8.95,3.1325
CUS5475,07/03/2023,Austin,Central Park,Delight Caf‚,COF001,Tea Beverages,2.5,1,2.5,0.875
CUS5476,12/03/2021,New York,Brooklyn,Sip & Savor,COF001,Tea Beverages,2.45,2,4.9,1.715
CUS5477,04/02/2021,New York,Central Park,C P Coffee ,SKT001,Cold Drinks,4.06,1,4.06,1.421
CUS5478,02/07/2023,Seattle,Pike Place,Perk Caf‚,SND001,Cold Drinks,2,2,4,1.4
CUS5479,07/07/2023,Chicago,Madison Street,Park Brew,SKT001,Snacks,2.55,2,5.1,1.785
CUS5480,06/04/2022,Seattle,Capitol Hill,Brew Cafe,SND001,Snacks,2.2,2,4.4,1.54
CUS5481,05/08/2023,Seattle,Capitol Hill,Brew Cafe,SKT001,Sandwiches ,3,2,6,2.1
CUS5482,11/04/2022,New York,Central Park,TSQ Brew,DES001,Coffee Beverages,2.55,1,2.55,0.8925
CUS5483,15/10/2023,Los Angeles,Capitol Hill,Espresso,SND001,Specialty Drinks,3,1,3,1.05
CUS5484,24/05/2021,New York,Brooklyn,Sip & Savor,CLD001,Tea Beverages,2.5,1,2.5,0.875
CUS5485,18/10/2021,Seattle,Capitol Hill,Brew Cafe,DES001,Tea Beverages,2.5,1,2.5,0.875
CUS5486,02/02/2021,Chicago,Madison Street,Park Brew,SKT001,Desserts,2.2,1,2.2,0.77
CUS5487,26/08/2021,Los Angeles,Venice Beach,Coffee House,CLD001,Snacks,4.06,1,4.06,1.421
CUS5488,14/03/2021,Austin,Central Park,Suburban Sip Spot,CLD001,Cold Drinks,3,1,3,1.05
CUS5489,28/04/2021,New York,Central Park,C P Coffee ,DES001,Tea Beverages,4.75,1,4.75,1.6625
CUS5490,07/11/2023,Los Angeles,Venice Beach,Beach Cafe,DES001,Coffee Beverages,3.75,1,3.75,1.3125
CUS5491,31/12/2022,New York,Central Park,TSQ Brew,SND001,Sandwiches ,2.5,1,2.5,0.875
CUS5492,09/12/2021,New York,Brooklyn,Beanery,COF001,Sandwiches ,21,1,21,7.35
CUS5493,28/04/2023,Los Angeles,Venice Beach,Beach Cafe,CLD001,Specialty Drinks,2.45,1,2.45,0.8575
CUS5494,19/09/2022,Seattle,Pike Place,Perk Caf‚,DES001,Snacks,2.5,1,2.5,0.875
CUS5495,22/06/2023,Seattle,Capitol Hill,Brew Cafe,SKT001,Tea Beverages,4.5,1,4.5,1.575
CUS5496,10/10/2023,Los Angeles,Venice Beach,Beach Cafe,DES001,Tea Beverages,14,1,14,4.9
CUS5497,09/07/2023,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Tea Beverages,3,1,3,1.05
CUS5498,17/08/2022,Seattle,Pike Place,Perk Caf‚,CLD001,Sandwiches ,2.2,2,4.4,1.54
CUS5499,18/12/2021,New York,Central Park,C P Coffee ,DES001,Sandwiches ,3,1,3,1.05
CUS5500,25/01/2021,New York,Central Park,TSQ Brew,SPC001,Cold Drinks,3.75,2,7.5,2.625
CUS5501,30/01/2023,Chicago,Madison Street,Park Brew,TEA001,Sandwiches ,3.5,2,7,2.45
CUS5502,10/12/2022,Seattle,Capitol Hill,Brew Cafe,DES001,Specialty Drinks,3,1,3,1.05
CUS5503,12/05/2023,Chicago,Madison Street,Park Brew,COF001,Sandwiches ,2.5,2,5,1.75
CUS5504,18/09/2021,New York,Brooklyn,Sip & Savor,SKT001,Snacks,3.75,2,7.5,2.625
CUS5505,17/11/2022,Seattle,Capitol Hill,Brew Cafe,COF001,Tea Beverages,3.5,1,3.5,1.225
CUS5506,14/08/2021,Los Angeles,Venice Beach,Beach Cafe,CLD001,Coffee Beverages,3,1,3,1.05
CUS5507,17/09/2022,Chicago,Madison Street,Park Brew,SND001,Cold Drinks,2.45,1,2.45,0.8575
CUS5508,08/06/2023,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Snacks,4.5,1,4.5,1.575
CUS5509,24/01/2022,Los Angeles,Venice Beach,Coffee House,SND001,Desserts,3.25,1,3.25,1.1375
CUS5510,20/06/2021,New York,Brooklyn,Sip & Savor,COF001,Desserts,3.75,1,3.75,1.3125
CUS5511,06/10/2023,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Desserts,3.75,1,3.75,1.3125
CUS5512,12/11/2021,New York,Brooklyn,Sip & Savor,SND001,Specialty Drinks,3.75,1,3.75,1.3125
CUS5513,16/12/2022,Seattle,Pike Place,Perk Caf‚,COF001,Snacks,3,1,3,1.05
CUS5514,11/03/2021,New York,Central Park,TSQ Brew,SPC001,Desserts,2.5,1,2.5,0.875
CUS5515,13/11/2022,New York,Brooklyn,Beanery,SPC001,Tea Beverages,4.25,1,4.25,1.4875
CUS5516,25/04/2022,New York,Brooklyn,Beanery,CLD001,Tea Beverages,3.75,1,3.75,1.3125
CUS5517,04/06/2023,New York,Brooklyn,Sip & Savor,SPC001,Tea Beverages,3.5,1,3.5,1.225
CUS5518,31/07/2022,Los Angeles,Capitol Hill,Espresso,CLD001,Snacks,2.55,1,2.55,0.8925
CUS5519,28/07/2021,Los Angeles,Venice Beach,Coffee House,DES001,Tea Beverages,2.5,2,5,1.75
CUS5520,16/06/2023,Austin,Central Park,Delight Caf‚,DES001,Desserts,2.5,2,5,1.75
CUS5521,24/03/2023,New York,Brooklyn,Sip & Savor,SND001,Tea Beverages,3,1,3,1.05
CUS5522,31/03/2022,Austin,Central Park,Delight Caf‚,DES001,Specialty Drinks,2.5,2,5,1.75
CUS5523,17/06/2022,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Cold Drinks,2.5,2,5,1.75
CUS5524,20/09/2023,New York,Brooklyn,Beanery,SND001,Specialty Drinks,18,1,18,6.3
CUS5525,29/04/2022,New York,Central Park,C P Coffee ,SKT001,Coffee Beverages,4,2,8,2.8
CUS5526,16/07/2023,New York,Central Park,TSQ Brew,DES001,Sandwiches ,2.55,2,5.1,1.785
CUS5527,16/11/2021,Los Angeles,Hollywood Hills,Hills Cafe,TEA001,Specialty Drinks,4,1,4,1.4
CUS5528,10/10/2023,New York,Brooklyn,Beanery,TEA001,Desserts,3,2,6,2.1
CUS5529,22/05/2022,Austin,Zilker Park,Lakeside Brew ,SKT001,Snacks,3.5,1,3.5,1.225
CUS5530,24/04/2023,Los Angeles,Venice Beach,Coffee House,SPC001,Snacks,2.5,1,2.5,0.875
CUS5531,22/03/2021,Los Angeles,Venice Beach,Beach Cafe,SKT001,Coffee Beverages,3.5,2,7,2.45
CUS5532,02/05/2021,Austin,Central Park,Suburban Sip Spot,TEA001,Specialty Drinks,4,2,8,2.8
CUS5533,10/06/2022,Austin,Zilker Park,Lakeside Brew ,SKT001,Specialty Drinks,3,1,3,1.05
CUS5534,13/08/2022,Los Angeles,Venice Beach,Beach Cafe,DES001,Cold Drinks,2.45,1,2.45,0.8575
CUS5535,16/04/2022,Chicago,Madison Street,Park Brew,SND001,Desserts,3.5,2,7,2.45
CUS5536,18/06/2022,Los Angeles,Capitol Hill,Espresso,COF001,Cold Drinks,20.45,1,20.45,7.1575
CUS5537,26/07/2023,Austin,Zilker Park,Lakeside Brew ,SND001,Tea Beverages,3,1,3,1.05
CUS5538,04/12/2023,New York,Central Park,TSQ Brew,TEA001,Cold Drinks,3.75,2,7.5,2.625
CUS5539,01/11/2021,Austin,Central Park,Delight Caf‚,TEA001,Desserts,2.55,2,5.1,1.785
CUS5540,31/05/2022,Chicago,Madison Street,Park Roaste,SKT001,Coffee Beverages,3,2,6,2.1
CUS5541,27/08/2021,New York,Brooklyn,Sip & Savor,DES001,Sandwiches ,3,2,6,2.1
CUS5542,16/02/2021,New York,Brooklyn,Sip & Savor,SND001,Desserts,2.5,1,2.5,0.875
CUS5543,01/04/2022,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Tea Beverages,3,1,3,1.05
CUS5544,02/07/2023,New York,Brooklyn,Beanery,SKT001,Snacks,3.5,1,3.5,1.225
CUS5545,28/03/2023,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Tea Beverages,2.5,2,5,1.75
CUS5546,22/12/2021,New York,Central Park,C P Coffee ,SKT001,Specialty Drinks,4.5,1,4.5,1.575
CUS5547,02/07/2022,Los Angeles,Capitol Hill,Espresso,SKT001,Sandwiches ,3.75,1,3.75,1.3125
CUS5548,10/12/2023,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Sandwiches ,3,1,3,1.05
CUS5549,27/05/2021,Seattle,Pike Place,Perk Caf‚,SPC001,Sandwiches ,4.5,1,4.5,1.575
CUS5550,09/08/2023,Seattle,Pike Place,Perk Caf‚,SPC001,Coffee Beverages,3,1,3,1.05
CUS5551,22/11/2021,Austin,Central Park,Delight Caf‚,SPC001,Tea Beverages,8.95,1,8.95,3.1325
CUS5552,18/03/2021,Chicago,Madison Street,Park Roaste,SKT001,Tea Beverages,2.2,1,2.2,0.77
CUS5553,13/03/2022,Seattle,Pike Place,Perk Caf‚,DES001,Desserts,3.75,2,7.5,2.625
CUS5554,05/12/2022,Los Angeles,Venice Beach,Beach Cafe,SKT001,Snacks,2,1,2,0.7
CUS5555,01/10/2023,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Desserts,2.5,1,2.5,0.875
CUS5556,07/12/2022,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Desserts,3.5,1,3.5,1.225
CUS5557,21/01/2021,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Tea Beverages,3.75,1,3.75,1.3125
CUS5558,09/05/2023,Los Angeles,Capitol Hill,Espresso,CLD001,Cold Drinks,3.75,1,3.75,1.3125
CUS5559,27/04/2023,Los Angeles,Venice Beach,Beach Cafe,CLD001,Sandwiches ,2,1,2,0.7
CUS5560,11/12/2023,Chicago,Madison Street,Park Brew,DES001,Desserts,2.2,2,4.4,1.54
CUS5561,04/11/2022,Seattle,Pike Place,Perk Caf‚,SPC001,Specialty Drinks,3.25,1,3.25,1.1375
CUS5562,22/08/2022,Los Angeles,Capitol Hill,Espresso,DES001,Tea Beverages,2.5,2,5,1.75
CUS5563,05/06/2023,Los Angeles,Venice Beach,Coffee House,DES001,Coffee Beverages,2.5,2,5,1.75
CUS5564,02/10/2021,Los Angeles,Venice Beach,Coffee House,CLD001,Cold Drinks,3.75,1,3.75,1.3125
CUS5565,25/03/2023,New York,Central Park,C P Coffee ,SPC001,Cold Drinks,2.5,1,2.5,0.875
CUS5566,11/02/2021,Chicago,Madison Street,Park Brew,TEA001,Tea Beverages,2.55,2,5.1,1.785
CUS5567,18/06/2022,Austin,Zilker Park,Lakeside Brew ,TEA001,Coffee Beverages,4.75,1,4.75,1.6625
CUS5568,17/01/2021,Los Angeles,Capitol Hill,Espresso,DES001,Snacks,2.5,1,2.5,0.875
CUS5569,23/01/2021,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Tea Beverages,3.1,1,3.1,1.085
CUS5570,06/12/2023,Los Angeles,Venice Beach,Beach Cafe,COF001,Cold Drinks,2.5,1,2.5,0.875
CUS5571,25/01/2023,Seattle,Capitol Hill,Brew Cafe,DES001,Desserts,4.38,1,4.38,1.533
CUS5572,02/04/2023,Los Angeles,Hollywood Hills,Hills Cafe,SND001,Snacks,4.25,2,8.5,2.975
CUS5573,08/06/2023,New York,Brooklyn,Sip & Savor,SKT001,Specialty Drinks,18,1,18,6.3
CUS5574,29/10/2023,New York,Brooklyn,Beanery,TEA001,Tea Beverages,2.45,1,2.45,0.8575
CUS5575,24/09/2023,Chicago,Madison Street,Park Roaste,SKT001,Specialty Drinks,3.5,2,7,2.45
CUS5576,30/07/2021,Los Angeles,Venice Beach,Coffee House,DES001,Snacks,3,2,6,2.1
CUS5577,02/07/2022,Los Angeles,Venice Beach,Beach Cafe,TEA001,Snacks,3,1,3,1.05
CUS5578,30/05/2021,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Sandwiches ,4.25,2,8.5,2.975
CUS5579,22/10/2021,Los Angeles,Venice Beach,Beach Cafe,DES001,Desserts,3.75,1,3.75,1.3125
CUS5580,20/09/2021,New York,Brooklyn,Sip & Savor,TEA001,Tea Beverages,4.25,1,4.25,1.4875
CUS5581,04/01/2021,Los Angeles,Capitol Hill,Espresso,SND001,Coffee Beverages,2.2,1,2.2,0.77
CUS5582,25/09/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Cold Drinks,2.5,1,2.5,0.875
CUS5583,20/05/2021,Seattle,Pike Place,Perk Caf‚,SND001,Coffee Beverages,2,2,4,1.4
CUS5584,12/12/2023,Chicago,Madison Street,Park Roaste,DES001,Specialty Drinks,13.33,1,13.33,4.6655
CUS5585,12/12/2021,Austin,Central Park,Delight Caf‚,COF001,Tea Beverages,2.5,1,2.5,0.875
CUS5586,17/12/2021,Austin,Central Park,Delight Caf‚,DES001,Specialty Drinks,8.95,1,8.95,3.1325
CUS5587,28/05/2023,Seattle,Pike Place,Perk Caf‚,COF001,Snacks,3.1,1,3.1,1.085
CUS5588,15/07/2022,Los Angeles,Capitol Hill,Espresso,SKT001,Snacks,2,1,2,0.7
CUS5589,21/12/2021,New York,Central Park,TSQ Brew,SKT001,Snacks,3.5,1,3.5,1.225
CUS5590,25/05/2023,Los Angeles,Capitol Hill,Espresso,TEA001,Snacks,2.5,2,5,1.75
CUS5591,02/11/2022,Austin,Central Park,Suburban Sip Spot,CLD001,Coffee Beverages,2.45,1,2.45,0.8575
CUS5592,06/09/2022,Los Angeles,Venice Beach,Coffee House,DES001,Cold Drinks,4.38,1,4.38,1.533
CUS5593,06/02/2021,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Coffee Beverages,2.5,1,2.5,0.875
CUS5594,15/11/2022,Los Angeles,Venice Beach,Coffee House,CLD001,Tea Beverages,4.25,1,4.25,1.4875
CUS5595,06/08/2021,Los Angeles,Venice Beach,Beach Cafe,SND001,Coffee Beverages,2.5,1,2.5,0.875
CUS5596,08/02/2022,Seattle,Capitol Hill,Brew Cafe,SND001,Desserts,4.75,1,4.75,1.6625
CUS5597,04/09/2021,Chicago,Madison Street,Park Roaste,SND001,Coffee Beverages,3,2,6,2.1
CUS5598,27/09/2023,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Snacks,3,1,3,1.05
CUS5599,26/07/2023,Los Angeles,Venice Beach,Beach Cafe,TEA001,Specialty Drinks,2.5,1,2.5,0.875
CUS5600,23/03/2022,New York,Brooklyn,Beanery,TEA001,Specialty Drinks,2.5,1,2.5,0.875
CUS5601,03/09/2022,Seattle,Pike Place,Perk Caf‚,COF001,Snacks,4.25,1,4.25,1.4875
CUS5602,23/09/2022,Austin,Central Park,Delight Caf‚,CLD001,Sandwiches ,3.75,2,7.5,2.625
CUS5603,01/03/2023,Austin,Central Park,Suburban Sip Spot,CLD001,Cold Drinks,3.75,2,7.5,2.625
CUS5604,27/10/2023,New York,Central Park,TSQ Brew,SND001,Specialty Drinks,2.5,1,2.5,0.875
CUS5605,13/02/2022,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Snacks,2,1,2,0.7
CUS5606,05/04/2023,New York,Central Park,TSQ Brew,SPC001,Coffee Beverages,2,1,2,0.7
CUS5607,05/01/2021,Chicago,Madison Street,Park Brew,CLD001,Snacks,2.5,2,5,1.75
CUS5608,12/01/2023,New York,Brooklyn,Beanery,COF001,Tea Beverages,4.5,2,9,3.15
CUS5609,05/08/2023,Seattle,Capitol Hill,Brew Cafe,SKT001,Sandwiches ,3,2,6,2.1
CUS5610,30/12/2023,Seattle,Capitol Hill,Brew Cafe,CLD001,Cold Drinks,3,2,6,2.1
CUS5611,07/01/2021,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,3,2,6,2.1
CUS5612,09/11/2022,Austin,Central Park,Suburban Sip Spot,CLD001,Cold Drinks,3.75,2,7.5,2.625
CUS5613,03/05/2022,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Specialty Drinks,0.8,2,1.6,0.56
CUS5614,11/04/2022,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Sandwiches ,3,1,3,1.05
CUS5615,17/10/2023,Los Angeles,Capitol Hill,Espresso,TEA001,Specialty Drinks,2.5,1,2.5,0.875
CUS5616,28/12/2023,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Tea Beverages,3.1,1,3.1,1.085
CUS5617,11/08/2021,Seattle,Capitol Hill,Brew Cafe,SND001,Tea Beverages,3.75,1,3.75,1.3125
CUS5618,05/03/2022,Chicago,Madison Street,Park Brew,DES001,Specialty Drinks,2.5,1,2.5,0.875
CUS5619,19/07/2023,New York,Central Park,C P Coffee ,CLD001,Sandwiches ,2.45,2,4.9,1.715
CUS5620,28/09/2022,Chicago,Madison Street,Park Roaste,TEA001,Snacks,3.75,1,3.75,1.3125
CUS5621,02/10/2023,Austin,Central Park,Delight Caf‚,TEA001,Cold Drinks,3,1,3,1.05
CUS5622,16/04/2021,New York,Brooklyn,Sip & Savor,SKT001,Sandwiches ,3,1,3,1.05
CUS5623,01/03/2021,Los Angeles,Capitol Hill,Espresso,DES001,Coffee Beverages,3,1,3,1.05
CUS5624,21/07/2023,Austin,Central Park,Suburban Sip Spot,SND001,Specialty Drinks,14,1,14,4.9
CUS5625,21/04/2023,Seattle,Pike Place,Perk Caf‚,SKT001,Desserts,3,1,3,1.05
CUS5626,17/04/2021,Los Angeles,Venice Beach,Coffee House,CLD001,Cold Drinks,2.2,1,2.2,0.77
CUS5627,01/03/2021,Los Angeles,Capitol Hill,Espresso,COF001,Specialty Drinks,2.5,1,2.5,0.875
CUS5628,24/12/2023,New York,Central Park,TSQ Brew,CLD001,Specialty Drinks,28,1,28,9.8
CUS5629,16/05/2023,Los Angeles,Hollywood Hills,Hills Cafe,COF001,Sandwiches ,3,2,6,2.1
CUS5630,11/04/2022,Chicago,Madison Street,Park Brew,SND001,Specialty Drinks,3.75,1,3.75,1.3125
CUS5631,29/11/2022,Austin,Central Park,Suburban Sip Spot,SKT001,Tea Beverages,3.1,1,3.1,1.085
CUS5632,18/08/2022,Austin,Zilker Park,Lakeside Brew ,SKT001,Sandwiches ,4.5,2,9,3.15
CUS5633,04/03/2021,New York,Central Park,TSQ Brew,SPC001,Coffee Beverages,3.75,1,3.75,1.3125
CUS5634,19/09/2022,Los Angeles,Venice Beach,Coffee House,SKT001,Desserts,0.8,2,1.6,0.56
CUS5635,27/08/2022,Los Angeles,Capitol Hill,Espresso,DES001,Snacks,0.8,1,0.8,0.28
